time,Power,Oxygen,Cadence,HR,RF,Participant,Method
963.0,3.7,1178.05,93.0,82.7,22.0,6.0,1.0
964.0,4.7,1164.7,92.0,82.5,21.8,6.0,1.0
965.0,5.85,1144.75,91.0,82.15,21.65,6.0,1.0
966.0,7.05,1118.81666666667,90.3333333333333,81.5833333333333,21.5833333333333,6.0,1.0
967.0,8.28333333333333,1089.41666666667,90.0,81.05,21.55,6.0,1.0
968.0,9.55,1056.55,90.0,80.55,21.55,6.0,1.0
969.0,10.85,1024.68333333333,90.0,80.0166666666667,21.6833333333333,6.0,1.0
970.0,12.15,1023.45,90.0,79.4,22.1,6.0,1.0
971.0,13.45,1052.85,90.0,78.7,22.8,6.0,1.0
972.0,14.7416666666667,1081.36666666667,90.0,78.0583333333333,23.125,6.0,1.0
973.0,16.025,1109.0,90.0,77.475,23.075,6.0,1.0
974.0,17.3,1135.75,90.0,76.95,22.65,6.0,1.0
975.0,18.55,1161.3,90.0,76.7,21.9,6.0,1.0
976.0,19.7833333333333,1177.4,90.0,76.7666666666667,21.2333333333333,6.0,1.0
977.0,21.0166666666667,1181.53333333333,90.0,76.9,20.7,6.0,1.0
978.0,22.25,1173.7,90.0,77.1,20.3,6.0,1.0
979.0,23.4833333333333,1171.53333333333,90.0,77.3333333333333,20.0333333333333,6.0,1.0
980.0,24.75,1145.4,90.0,77.65,19.75,6.0,1.0
981.0,26.05,1095.3,90.0,78.05,19.45,6.0,1.0
982.0,27.3583333333333,1055.78333333333,90.0,78.525,19.425,6.0,1.0
983.0,28.675,1026.85,90.0,79.075,19.675,6.0,1.0
984.0,30.0,1008.5,90.0,79.7,20.2,6.0,1.0
985.0,31.3333333333333,995.733333333333,90.0,80.3333333333333,20.8333333333333,6.0,1.0
986.0,32.6666666666667,996.8,90.0,80.9333333333333,21.1666666666667,6.0,1.0
987.0,34.0,1011.7,90.0,81.5,21.2,6.0,1.0
988.0,35.3333333333333,1045.46666666667,90.0,81.9666666666667,21.1,6.0,1.0
989.0,36.6666666666667,1080.46666666667,90.0,82.3666666666667,20.8666666666667,6.0,1.0
990.0,38.0,1116.7,90.0,82.7,20.5,6.0,1.0
991.0,39.3,1141.7,90.0,83.0333333333333,20.3,6.0,1.0
992.0,40.5666666666667,1154.26666666667,90.0,83.3,20.4,6.0,1.0
993.0,41.8,1154.4,90.0,83.5,20.8,6.0,1.0
994.0,43.05,1139.2,90.0,83.6,21.3,6.0,1.0
995.0,44.3166666666667,1113.66666666667,90.0,83.6666666666667,22.0666666666667,6.0,1.0
996.0,45.5833333333333,1104.43333333333,90.0,83.8,22.5666666666667,6.0,1.0
997.0,46.85,1111.5,90.0,84.0,22.8,6.0,1.0
998.0,48.1166666666667,1129.83333333333,90.0,84.3333333333333,22.6,6.0,1.0
999.0,49.3833333333333,1130.8,90.0,84.6666666666667,22.5666666666667,6.0,1.0
1000.0,50.65,1114.4,90.0,85.0,22.7,6.0,1.0
1001.0,51.95,1093.1,90.0,85.2666666666667,22.7,6.0,1.0
1002.0,53.2833333333333,1077.7,90.0,85.4666666666667,22.6,6.0,1.0
1003.0,54.65,1068.2,90.0,85.6,22.4,6.0,1.0
1004.0,56.0,1067.5,90.0,85.7,22.3,6.0,1.0
1005.0,57.3,1082.1,90.0,85.8,22.4,6.0,1.0
1006.0,58.5666666666667,1087.91666666667,90.0,85.75,23.1333333333333,6.0,1.0
1007.0,59.8,1084.95,90.0,85.55,24.5,6.0,1.0
1008.0,61.05,1070.975,90.0,85.325,25.85,6.0,1.0
1009.0,62.3166666666667,1074.625,90.0,85.2083333333333,26.5833333333333,6.0,1.0
1010.0,63.6,1095.9,90.0,85.2,26.7,6.0,1.0
1011.0,64.9,1134.8,90.0,85.3,26.2,6.0,1.0
1012.0,66.1666666666667,1166.06666666667,90.0,85.4666666666667,25.6666666666667,6.0,1.0
1013.0,67.4,1189.7,90.0,85.7,25.1,6.0,1.0
1014.0,68.6,1205.7,90.0,86.0,24.5,6.0,1.0
1015.0,69.8333333333333,1220.23333333333,90.0,86.3666666666667,23.6,6.0,1.0
1016.0,71.1,1230.75,90.0,86.85,22.5,6.0,1.0
1017.0,72.4,1237.25,90.0,87.45,21.2,6.0,1.0
1018.0,73.6833333333333,1241.45833333333,90.0,88.075,20.3166666666667,6.0,1.0
1019.0,74.95,1243.375,90.0,88.725,19.85,6.0,1.0
1020.0,76.2,1243.0,90.0,89.4,19.8,6.0,1.0
1021.0,77.45,1238.65,90.0,90.1,20.3,6.0,1.0
1022.0,78.75,1244.78333333333,90.0,90.8666666666667,20.7333333333333,6.0,1.0
1023.0,80.0833333333333,1258.61666666667,90.0,91.6333333333334,21.0333333333333,6.0,1.0
1024.0,81.45,1280.15,90.0,92.4,21.2,6.0,1.0
1025.0,82.8166666666667,1296.71666666667,90.0,93.1333333333333,21.4,6.0,1.0
1026.0,84.15,1310.75,90.0,93.7666666666667,21.5666666666667,6.0,1.0
1027.0,85.45,1322.25,90.0,94.3,21.7,6.0,1.0
1028.0,86.7166666666667,1331.71666666667,90.0,94.7,21.8333333333333,6.0,1.0
1029.0,88.0,1334.4,90.0,95.0,22.0,6.0,1.0
1030.0,89.3,1330.3,90.0,95.2,22.2,6.0,1.0
1031.0,90.5833333333333,1329.28333333333,90.0,95.3333333333333,22.2666666666667,6.0,1.0
1032.0,91.85,1331.35,90.0,95.4,22.2,6.0,1.0
1033.0,93.1166666666667,1339.28333333333,90.0,95.4666666666667,22.0666666666667,6.0,1.0
1034.0,94.3833333333333,1349.61666666667,90.0,95.5333333333333,21.9333333333333,6.0,1.0
1035.0,95.65,1362.35,90.0,95.6,21.8,6.0,1.0
1036.0,96.95,1375.05,90.0,95.7333333333333,21.7333333333333,6.0,1.0
1037.0,98.25,1383.25,90.0,95.8666666666667,21.6,6.0,1.0
1038.0,99.55,1386.95,90.0,96.0,21.4,6.0,1.0
1039.0,100.8,1390.9,90.0,96.1,21.1,6.0,1.0
1040.0,102.033333333333,1400.9,90.0,96.2666666666667,20.8333333333333,6.0,1.0
1041.0,103.266666666667,1408.76666666667,90.0,96.4666666666667,20.6333333333333,6.0,1.0
1042.0,104.5,1414.5,90.0,96.7,20.5,6.0,1.0
1043.0,105.733333333333,1423.53333333333,90.0,96.9666666666667,20.4333333333333,6.0,1.0
1044.0,106.966666666667,1439.33333333333,90.0,97.2666666666667,20.3666666666667,6.0,1.0
1045.0,108.2,1461.9,90.0,97.6,20.3,6.0,1.0
1046.0,109.45,1481.25,90.0,97.9,20.6,6.0,1.0
1047.0,110.75,1501.85,90.0,98.2333333333333,21.4,6.0,1.0
1048.0,112.05,1522.15,90.0,98.6,22.2,6.0,1.0
1049.0,113.35,1542.15,90.0,99.0,23.0,6.0,1.0
1050.0,114.656666666667,1557.29,90.0,99.3733333333333,23.4666666666667,6.0,1.0
1051.0,115.97,1567.57,90.0,99.72,23.6,6.0,1.0
1052.0,117.29,1572.99,90.0,100.04,23.4,6.0,1.0
1053.0,118.616666666667,1568.11666666667,90.0,100.333333333333,22.8666666666667,6.0,1.0
1054.0,119.95,1552.95,90.0,100.6,22.0,6.0,1.0
1055.0,121.25,1537.25,90.0,100.75,22.05,6.0,1.0
1056.0,122.5,1531.0,90.0,100.85,22.65,6.0,1.0
1057.0,123.733333333333,1528.83333333333,90.0,100.95,22.5833333333333,6.0,1.0
1058.0,125.0,1532.3,90.0,101.05,22.35,6.0,1.0
1059.0,126.3,1541.4,90.0,101.15,21.95,6.0,1.0
1060.0,127.593333333333,1557.19333333333,90.0,101.276666666667,21.7833333333333,6.0,1.0
1061.0,128.88,1579.68,90.0,101.43,21.85,6.0,1.0
1062.0,130.16,1608.86,90.0,101.61,22.15,6.0,1.0
1063.0,131.45,1639.55,90.0,101.9,22.9,6.0,1.0
1064.0,132.75,1671.75,90.0,102.3,24.1,6.0,1.0
1065.0,134.05,1701.48333333333,90.0,102.783333333333,24.3166666666667,6.0,1.0
1066.0,135.35,1728.75,90.0,103.35,23.55,6.0,1.0
1067.0,136.616666666667,1758.91666666667,90.0,103.95,23.0166666666667,6.0,1.0
1068.0,137.883333333333,1783.05,90.0,104.55,22.7166666666667,6.0,1.0
1069.0,139.15,1801.15,90.0,105.15,22.65,6.0,1.0
1070.0,140.416666666667,1810.91666666667,90.0,105.683333333333,22.6166666666667,6.0,1.0
1071.0,141.7,1819.35,90.0,106.25,22.6,6.0,1.0
1072.0,143.0,1826.45,90.0,106.85,22.6,6.0,1.0
1073.0,144.283333333333,1831.96666666667,90.0,107.333333333333,22.45,6.0,1.0
1074.0,145.55,1835.9,90.0,107.7,22.15,6.0,1.0
1075.0,146.85,1832.46666666667,90.0,108.066666666667,21.8833333333333,6.0,1.0
1076.0,148.183333333333,1826.56666666667,90.0,108.433333333333,21.65,6.0,1.0
1077.0,149.55,1818.2,90.0,108.8,21.45,6.0,1.0
1078.0,150.916666666667,1816.3,90.0,109.2,21.2833333333333,6.0,1.0
1079.0,152.25,1819.73333333333,90.0,109.633333333333,21.0833333333333,6.0,1.0
1080.0,153.55,1828.5,90.0,110.1,20.85,6.0,1.0
1081.0,154.8,1835.6,90.0,110.5,20.6,6.0,1.0
1082.0,156.05,1843.6,90.0,110.825,20.4,6.0,1.0
1083.0,157.316666666667,1857.93333333333,90.0,111.141666666667,20.2,6.0,1.0
1084.0,158.6,1878.6,90.0,111.45,20.0,6.0,1.0
1085.0,159.9,1905.6,90.0,111.75,19.8,6.0,1.0
1086.0,161.166666666667,1922.16666666667,90.0,112.05,19.6333333333333,6.0,1.0
1087.0,162.4,1928.3,90.0,112.35,19.5,6.0,1.0
1088.0,163.6,1924.0,90.0,112.65,19.4,6.0,1.0
1089.0,164.85,1932.21666666667,90.0,112.916666666667,19.4666666666667,6.0,1.0
1090.0,166.15,1952.95,90.0,113.15,19.7,6.0,1.0
1091.0,167.483333333333,1971.75,90.0,113.35,20.0,6.0,1.0
1092.0,168.8,1986.05,90.0,113.525,20.3,6.0,1.0
1093.0,170.1,1995.85,90.0,113.675,20.6,6.0,1.0
1094.0,171.383333333333,2002.55,90.0,113.8,20.8333333333333,6.0,1.0
1095.0,172.65,2006.15,90.0,113.9,21.0,6.0,1.0
1096.0,173.95,2018.51666666667,90.0,113.966666666667,21.0666666666667,6.0,1.0
1097.0,175.25,2035.05,90.0,114.0,21.1333333333333,6.0,1.0
1098.0,176.55,2055.75,90.0,114.0,21.2,6.0,1.0
1099.0,177.8,2058.8,90.0,114.0,21.2,6.0,1.0
1100.0,179.05,2041.85,90.0,114.05,21.2,6.0,1.0
1101.0,180.316666666667,2019.35,90.0,114.15,21.3,6.0,1.0
1102.0,181.583333333333,2004.01666666667,90.0,114.216666666667,21.3666666666667,6.0,1.0
1103.0,182.85,1995.85,90.0,114.25,21.4,6.0,1.0
1104.0,184.116666666667,1993.45,90.0,114.25,21.4666666666667,6.0,1.0
1105.0,185.383333333333,1993.21666666667,90.0,114.25,21.5333333333333,6.0,1.0
1106.0,186.65,1995.15,90.0,114.25,21.6,6.0,1.0
1107.0,187.95,2003.85,90.0,114.25,21.5666666666667,6.0,1.0
1108.0,189.283333333333,2024.68333333333,90.0,114.283333333333,21.5333333333333,6.0,1.0
1109.0,190.65,2057.65,90.0,114.35,21.5,6.0,1.0
1110.0,192.0,2105.1,90.0,114.4,21.4,6.0,1.0
1111.0,193.3,2147.03333333333,90.0,114.4,21.2,6.0,1.0
1112.0,194.566666666667,2170.73333333333,90.0,114.433333333333,21.0333333333333,6.0,1.0
1113.0,195.8,2176.2,90.0,114.5,20.9,6.0,1.0
1114.0,197.033333333333,2171.13333333333,90.0,114.633333333333,20.7666666666667,6.0,1.0
1115.0,198.266666666667,2159.13333333333,90.0,114.8,20.6666666666667,6.0,1.0
1116.0,199.5,2140.2,90.0,115.0,20.6,6.0,1.0
1117.0,200.733333333333,2118.8,90.0,115.233333333333,20.6666666666667,6.0,1.0
1118.0,201.966666666667,2089.56666666667,90.0,115.466666666667,20.7666666666667,6.0,1.0
1119.0,203.2,2052.5,90.0,115.7,20.9,6.0,1.0
1120.0,204.45,2025.65,90.0,115.95,21.0,6.0,1.0
1121.0,205.75,2029.01666666667,90.0,116.25,21.1,6.0,1.0
1122.0,207.083333333333,2053.71666666667,90.0,116.55,21.1333333333333,6.0,1.0
1123.0,208.45,2099.75,90.0,116.85,21.1,6.0,1.0
1124.0,209.816666666667,2159.41666666667,90.0,117.116666666667,21.0333333333333,6.0,1.0
1125.0,211.15,2171.71666666667,90.0,117.35,21.1666666666667,6.0,1.0
1126.0,212.45,2136.65,90.0,117.55,21.5,6.0,1.0
1127.0,213.716666666667,2049.75,90.0,117.716666666667,21.9333333333333,6.0,1.0
1128.0,215.0,2065.55,90.0,117.95,22.3,6.0,1.0
1129.0,216.3,2184.05,90.0,118.25,22.6,6.0,1.0
1130.0,217.583333333333,2256.96666666667,90.0,118.5,22.8666666666667,6.0,1.0
1131.0,218.85,2284.3,90.0,118.7,23.1,6.0,1.0
1132.0,220.116666666667,2274.93333333333,90.0,118.9,23.3666666666667,6.0,1.0
1133.0,221.35,2242.7,90.0,119.15,23.6,6.0,1.0
1134.0,222.55,2187.6,90.0,119.45,23.8,6.0,1.0
1135.0,223.783333333333,2210.66666666667,90.0,119.783333333333,23.8666666666667,6.0,1.0
1136.0,225.05,2311.9,90.0,120.15,23.8,6.0,1.0
1137.0,226.35,2491.3,90.0,120.55,23.6,6.0,1.0
1138.0,227.633333333333,2555.7,90.0,120.883333333333,23.3333333333333,6.0,1.0
1139.0,228.9,2505.1,90.0,121.15,23.0,6.0,1.0
1140.0,230.166666666667,2469.73333333333,90.0,121.45,22.6333333333333,6.0,1.0
1141.0,231.433333333333,2479.5,90.0,121.816666666667,22.2333333333333,6.0,1.0
1142.0,232.7,2534.4,90.0,122.25,21.8,6.0,1.0
1143.0,234.0,2620.6,90.0,122.7,21.4,6.0,1.0
1144.0,235.333333333333,2704.56666666667,90.0,123.133333333333,21.2,6.0,1.0
1145.0,236.666666666667,2746.26666666667,90.0,123.566666666667,21.0666666666667,6.0,1.0
1146.0,238.0,2745.7,90.0,124.0,21.0,6.0,1.0
1147.0,239.3,2716.2,90.0,124.5,20.95,6.0,1.0
1148.0,240.566666666667,2696.4,90.0,125.066666666667,21.0166666666667,6.0,1.0
1149.0,241.833333333333,2694.53333333333,90.0,125.7,21.0833333333333,6.0,1.0
1150.0,243.1,2710.6,90.0,126.4,21.15,6.0,1.0
1151.0,244.366666666667,2714.7,90.0,127.133333333333,21.2166666666667,6.0,1.0
1152.0,245.633333333333,2712.23333333333,90.0,127.866666666667,21.45,6.0,1.0
1153.0,246.9,2703.2,90.0,128.6,21.85,6.0,1.0
1154.0,248.166666666667,2721.13333333333,90.0,129.366666666667,22.25,6.0,1.0
1155.0,249.45,2761.6,90.0,130.2,22.65,6.0,1.0
1156.0,250.75,2824.6,90.0,131.1,23.05,6.0,1.0
1157.0,252.05,2866.43333333333,90.0,131.933333333333,23.3,6.0,1.0
1158.0,253.35,2887.1,90.0,132.7,23.4,6.0,1.0
1159.0,254.616666666667,2878.36666666667,90.0,133.4,23.4666666666667,6.0,1.0
1160.0,255.9,2901.75,90.0,134.25,23.7,6.0,1.0
1161.0,257.2,2957.25,90.0,135.25,24.1,6.0,1.0
1162.0,258.5,2987.28333333333,90.0,136.183333333333,24.3666666666667,6.0,1.0
1163.0,259.8,2991.85,90.0,137.05,24.5,6.0,1.0
1164.0,261.1,2970.95,90.0,137.85,24.5,6.0,1.0
1165.0,262.35,2952.85,90.0,138.65,24.4,6.0,1.0
1166.0,263.55,2937.55,90.0,139.45,24.2,6.0,1.0
1167.0,264.783333333333,2944.35,90.0,140.283333333333,24.0666666666667,6.0,1.0
1168.0,266.05,2973.25,90.0,141.15,24.0,6.0,1.0
1169.0,267.35,3024.25,90.0,142.05,24.0,6.0,1.0
1170.0,268.65,3035.1,90.0,142.75,23.95,6.0,1.0
1171.0,269.95,3005.8,90.0,143.25,23.85,6.0,1.0
1172.0,271.25,2985.13333333333,90.0,143.75,23.65,6.0,1.0
1173.0,272.55,2973.1,90.0,144.25,23.35,6.0,1.0
1174.0,273.85,2969.7,90.0,144.75,22.95,6.0,1.0
1175.0,275.183333333333,2963.56666666667,90.0,145.183333333333,22.6166666666667,6.0,1.0
1176.0,276.55,2954.7,90.0,145.55,22.35,6.0,1.0
1177.0,277.916666666667,2954.16666666667,90.0,145.883333333333,22.1833333333333,6.0,1.0
1178.0,279.25,2960.35,90.0,146.15,22.2,6.0,1.0
1179.0,280.55,2973.25,90.0,146.35,22.4,6.0,1.0
1180.0,281.85,2986.3,90.0,146.45,22.65,6.0,1.0
1181.0,283.15,2999.5,90.0,146.45,22.95,6.0,1.0
1182.0,284.45,3014.86666666667,90.0,146.483333333333,23.4166666666667,6.0,1.0
1183.0,285.75,3032.4,90.0,146.55,24.05,6.0,1.0
1184.0,287.05,3052.1,90.0,146.65,24.85,6.0,1.0
1185.0,288.316666666667,3069.48333333333,90.0,146.716666666667,25.5833333333333,6.0,1.0
1186.0,289.55,3084.55,90.0,146.75,26.25,6.0,1.0
1187.0,290.8,3080.25,90.0,146.8,26.7,6.0,1.0
1188.0,292.1,3058.2,90.0,146.9,26.85,6.0,1.0
1189.0,293.433333333333,3038.86666666667,90.0,147.033333333333,26.85,6.0,1.0
1190.0,294.75,3029.55,90.0,147.25,26.75,6.0,1.0
1191.0,296.05,3030.25,90.0,147.55,26.55,6.0,1.0
1192.0,297.316666666667,3027.83333333333,90.0,147.816666666667,26.3666666666667,6.0,1.0
1193.0,298.55,3022.3,90.0,148.05,26.2,6.0,1.0
1194.0,299.783333333333,3018.33333333333,90.0,148.316666666667,25.8,6.0,1.0
1195.0,301.05,3007.95,90.0,148.65,25.2,6.0,1.0
1196.0,302.35,2991.15,90.0,149.05,24.4,6.0,1.0
1197.0,303.5,3001.55,90.0,149.4,24.25,6.0,1.0
1198.0,304.5,3039.15,90.0,149.7,24.75,6.0,1.0
1199.0,305.366666666667,3066.13333333333,90.0,149.966666666667,25.25,6.0,1.0
1200.0,306.1,3082.5,90.0,150.2,25.75,6.0,1.0
1201.0,306.7,3091.15,90.0,150.4,26.25,6.0,1.0
1202.0,307.2,3106.6,90.0,150.6,26.7,6.0,1.0
1203.0,307.6,3120.55,90.0,150.85,26.95,6.0,1.0
1204.0,307.866666666667,3128.31666666667,90.0,151.083333333333,27.25,6.0,1.0
1205.0,308.0,3132.3,90.0,151.25,27.75,6.0,1.0
1206.0,308.0,3132.5,90.0,151.35,28.45,6.0,1.0
1207.0,308.0,3132.85,90.0,151.45,28.8,6.0,1.0
1208.0,308.0,3133.35,90.0,151.55,28.8,6.0,1.0
1209.0,308.0,3114.1,90.0,151.65,28.7,6.0,1.0
1210.0,308.0,3075.1,90.0,151.75,28.5,6.0,1.0
1211.0,308.0,3066.15,90.0,151.85,28.45,6.0,1.0
1212.0,308.0,3087.25,90.0,151.95,28.55,6.0,1.0
1213.0,308.0,3113.95,90.0,151.95,28.8,6.0,1.0
1214.0,308.0,3146.25,90.0,151.85,29.2,6.0,1.0
1215.0,308.0,3175.25,90.0,151.75,29.45,6.0,1.0
1216.0,308.0,3200.95,90.0,151.65,29.55,6.0,1.0
1217.0,308.0,3213.8,90.0,151.5,29.55,6.0,1.0
1218.0,308.0,3213.8,90.0,151.3,29.45,6.0,1.0
1219.0,308.0,3241.1,90.0,151.1,29.5,6.0,1.0
1220.0,308.0,3295.7,90.0,150.9,29.7,6.0,1.0
1221.0,308.0,3319.45,90.0,150.7,29.8,6.0,1.0
1222.0,308.0,3312.35,90.0,150.5,29.8,6.0,1.0
1223.0,308.0,3289.1,90.0,150.35,29.6333333333333,6.0,1.0
1224.0,308.0,3249.7,90.0,150.25,29.3,6.0,1.0
1225.0,308.0,3200.65,90.0,150.15,28.95,6.0,1.0
1226.0,308.0,3177.45,90.0,150.05,28.6,6.0,1.0
1227.0,308.0,3169.15,90.0,150.0,28.05,6.0,1.0
1228.0,308.0,3159.11666666667,90.0,150.033333333333,27.4833333333333,6.0,1.0
1229.0,308.0,3144.45,90.0,150.1,26.9,6.0,1.0
1230.0,308.0,3125.15,90.0,150.2,26.3,6.0,1.0
1231.0,308.0,3107.35,90.0,150.3,25.85,6.0,1.0
1232.0,308.0,3091.05,90.0,150.4,25.55,6.0,1.0
1233.0,308.0,3085.95,90.0,150.5,25.4166666666667,6.0,1.0
1234.0,308.0,3092.05,90.0,150.6,25.45,6.0,1.0
1235.0,308.0,3105.8,90.0,150.75,25.55,6.0,1.0
1236.0,308.0,3091.7,90.0,150.95,25.7,6.0,1.0
1237.0,308.0,3073.23333333333,90.0,151.15,26.0,6.0,1.0
1238.0,308.0,3067.03333333333,90.0,151.316666666667,26.2666666666667,6.0,1.0
1239.0,308.0,3073.1,90.0,151.45,26.5,6.0,1.0
1240.0,308.0,3100.75,90.0,151.55,26.8,6.0,1.0
1241.0,308.0,3149.3,90.0,151.65,27.0,6.0,1.0
1242.0,308.0,3163.75,90.0,151.8,26.85,6.0,1.0
1243.0,308.0,3152.45,90.0,152.0,26.55,6.0,1.0
1244.0,308.0,3156.98333333333,90.0,152.2,26.2166666666667,6.0,1.0
1245.0,308.0,3180.9,90.0,152.35,25.95,6.0,1.0
1246.0,308.0,3224.2,90.0,152.45,25.75,6.0,1.0
1247.0,308.0,3243.61666666667,90.0,152.6,25.55,6.0,1.0
1248.0,308.0,3239.15,90.0,152.8,25.35,6.0,1.0
1249.0,308.0,3239.58333333333,90.0,153.0,25.2166666666667,6.0,1.0
1250.0,308.0,3235.6,90.0,153.2,25.05,6.0,1.0
1251.0,308.0,3227.2,90.0,153.4,24.85,6.0,1.0
1252.0,308.0,3252.5,90.0,153.55,24.95,6.0,1.0
1253.0,308.0,3311.5,90.0,153.65,25.35,6.0,1.0
1254.0,308.0,3342.66666666667,90.0,153.75,25.7333333333333,6.0,1.0
1255.0,308.0,3346.0,90.0,153.85,26.1,6.0,1.0
1256.0,297.95,3335.05,90.0,153.95,26.5,6.0,1.0
1257.0,277.85,3329.6,90.0,154.0,26.9,6.0,1.0
1258.0,257.75,3369.15,90.0,154.05,27.4,6.0,1.0
1259.0,237.65,3424.91666666667,90.0,154.15,27.9333333333333,6.0,1.0
1260.0,217.55,3461.7,90.0,154.3,28.45,6.0,1.0
1261.0,197.45,3479.5,90.0,154.5,28.95,6.0,1.0
1262.0,177.35,3486.6,90.0,154.7,29.25,6.0,1.0
1263.0,157.25,3483.0,90.0,154.9,29.35,6.0,1.0
1264.0,137.15,3481.6,90.0,155.2,29.35,6.0,1.0
1265.0,117.05,3482.4,90.0,155.6,29.25,6.0,1.0
1266.0,107.0,3495.65,90.0,156.0,28.95,6.0,1.0
1267.0,107.0,3521.35,90.0,156.4,28.45,6.0,1.0
1268.0,107.0,3520.0,90.0,156.75,27.65,6.0,1.0
1269.0,107.0,3491.15,90.0,157.0,27.1,6.0,1.0
1270.0,107.0,3470.0,90.0,157.15,26.85,6.0,1.0
1271.0,107.0,3451.15,90.0,157.2,26.65,6.0,1.0
1272.0,107.0,3443.2,90.0,157.2,26.6,6.0,1.0
1273.0,107.0,3433.96666666667,90.0,157.166666666667,26.5,6.0,1.0
1274.0,107.0,3430.5,90.0,157.0,26.45,6.0,1.0
1275.0,107.0,3432.8,90.0,156.7,26.45,6.0,1.0
1276.0,107.0,3432.85,90.0,156.4,26.55,6.0,1.0
1277.0,107.0,3430.65,90.0,156.1,26.75,6.0,1.0
1278.0,107.0,3412.35,90.0,155.7,27.2,6.0,1.0
1279.0,107.0,3378.4,90.0,155.25,27.35,6.0,1.0
1280.0,107.0,3336.23333333333,90.0,154.783333333333,27.1166666666667,6.0,1.0
1281.0,107.0,3291.25,90.0,154.3,26.75,6.0,1.0
1282.0,107.0,3243.45,90.0,153.8,26.25,6.0,1.0
1283.0,107.0,3212.68333333333,90.0,153.283333333333,25.9,6.0,1.0
1284.0,107.0,3198.95,90.0,152.75,25.7,6.0,1.0
1285.0,107.0,3185.35,90.0,152.15,25.55,6.0,1.0
1286.0,107.0,3156.1,90.0,151.45,25.45,6.0,1.0
1287.0,107.0,3121.26666666667,90.0,150.683333333333,25.45,6.0,1.0
1288.0,107.0,3094.7,90.0,149.95,25.4,6.0,1.0
1289.0,107.0,3076.4,90.0,149.25,25.3,6.0,1.0
1290.0,107.0,3038.96666666667,90.0,148.566666666667,25.0833333333333,6.0,1.0
1291.0,107.0,2982.4,90.0,147.9,24.75,6.0,1.0
1292.0,107.0,2940.83333333333,90.0,147.233333333333,24.45,6.0,1.0
1293.0,107.0,2906.6,90.0,146.55,24.1,6.0,1.0
1294.0,107.0,2879.7,90.0,145.85,23.7,6.0,1.0
1295.0,107.0,2853.76666666667,90.0,145.15,23.2833333333333,6.0,1.0
1296.0,107.0,2828.8,90.0,144.45,22.85,6.0,1.0
1297.0,107.0,2794.73333333333,90.0,143.716666666667,22.35,6.0,1.0
1298.0,107.0,2760.63333333333,90.0,142.983333333333,21.85,6.0,1.0
1299.0,107.0,2726.5,90.0,142.25,21.35,6.0,1.0
1300.0,107.0,2712.3,90.0,141.5,21.0,6.0,1.0
1301.0,107.0,2718.1,90.0,140.733333333333,20.8333333333333,6.0,1.0
1302.0,107.0,2709.76666666667,90.0,139.966666666667,20.7,6.0,1.0
1303.0,107.0,2687.3,90.0,139.2,20.6,6.0,1.0
1304.0,107.0,2658.95,90.0,138.45,20.7,6.0,1.0
1305.0,107.0,2647.98333333333,90.0,137.75,21.0666666666667,6.0,1.0
1306.0,107.0,2638.48333333333,90.0,137.15,21.3666666666667,6.0,1.0
1307.0,107.0,2630.45,90.0,136.65,21.6,6.0,1.0
1308.0,107.0,2614.81666666667,90.0,136.216666666667,21.7,6.0,1.0
1309.0,107.0,2598.11666666667,90.0,135.85,21.9,6.0,1.0
1310.0,107.0,2580.35,90.0,135.55,22.2,6.0,1.0
1311.0,107.0,2561.45,90.0,135.316666666667,22.5666666666667,6.0,1.0
1312.0,107.0,2541.7,90.0,135.15,22.9,6.0,1.0
1313.0,107.0,2521.1,90.0,135.05,23.2,6.0,1.0
1314.0,107.0,2485.025,90.0,134.95,23.125,6.0,1.0
1315.0,107.0,2433.475,90.0,134.85,22.675,6.0,1.0
1316.0,107.0,2382.36666666667,90.0,134.7,22.1833333333333,6.0,1.0
1317.0,107.0,2331.7,90.0,134.5,21.65,6.0,1.0
1318.0,107.0,2305.03333333333,90.0,134.266666666667,21.4166666666667,6.0,1.0
1319.0,107.0,2295.83333333333,90.0,134.0,21.25,6.0,1.0
1320.0,107.0,2304.1,90.0,133.7,21.15,6.0,1.0
1321.0,107.0,2308.15,90.0,133.35,20.95,6.0,1.0
1322.0,107.0,2307.7,90.0,132.95,20.75,6.0,1.0
1323.0,107.0,2304.66666666667,90.0,132.55,20.6166666666667,6.0,1.0
1324.0,107.0,2305.425,90.0,132.2,20.725,6.0,1.0
1325.0,107.0,2309.975,90.0,131.9,21.075,6.0,1.0
1326.0,107.0,2324.4,90.0,131.55,21.55,6.0,1.0
1327.0,107.0,2348.7,90.0,131.15,22.15,6.0,1.0
1328.0,107.0,2354.9,90.0,130.783333333333,22.6166666666667,6.0,1.0
1329.0,107.0,2343.0,90.0,130.45,22.95,6.0,1.0
1330.0,107.0,2313.0,90.0,130.15,23.15,6.0,1.0
1331.0,107.0,2275.28333333333,90.0,129.9,23.25,6.0,1.0
1332.0,107.0,2229.85,90.0,129.7,23.25,6.0,1.0
1333.0,107.0,2174.78333333333,90.0,129.5,23.0833333333333,6.0,1.0
1334.0,107.0,2145.0,90.0,129.25,23.05,6.0,1.0
1335.0,107.0,2140.5,90.0,128.95,23.15,6.0,1.0
1336.0,107.0,2123.55,90.0,128.75,23.2333333333333,6.0,1.0
